"VarName","TimeString","VarValue","Validity","Time_ms"
"PIT-03","5/26/2019 10:04:38 PM",6.75094,0,43611919887.0255
"PIT-05","5/26/2019 10:04:38 PM",0.9512442,0,43611919887.0255
"PIT-06","5/26/2019 10:04:38 PM",4.579897,0,43611919887.0255
"FIT-01","5/26/2019 10:04:43 PM",31.75347,0,43611919944.9074
"FIT-02","5/26/2019 10:04:43 PM",27.44948,0,43611919944.9074
"FIT-03","5/26/2019 10:04:43 PM",4.789782,0,43611919944.9074
"PIT-02","5/26/2019 10:04:43 PM",2.809245,0,43611919944.9074
"PIT-03","5/26/2019 10:04:43 PM",6.75094,0,43611919944.9074
"PIT-05","5/26/2019 10:04:43 PM",0.9512442,0,43611919944.9074
"PIT-06","5/26/2019 10:04:43 PM",4.579897,0,43611919944.9074
"FIT-01","5/26/2019 10:04:48 PM",31.75347,0,43611920002.8009
"FIT-02","5/26/2019 10:04:48 PM",27.44948,0,43611920002.8009
"FIT-03","5/26/2019 10:04:48 PM",4.789782,0,43611920002.8009
"PIT-02","5/26/2019 10:04:48 PM",2.809245,0,43611920002.8009
"PIT-03","5/26/2019 10:04:48 PM",6.75094,0,43611920002.8009
"PIT-05","5/26/2019 10:04:48 PM",0.9512442,0,43611920002.8009
"PIT-06","5/26/2019 10:04:48 PM",4.579897,0,43611920002.8009
"FIT-01","5/26/2019 10:04:53 PM",31.75347,0,43611920060.6713
"FIT-02","5/26/2019 10:04:53 PM",27.44948,0,43611920060.6713
"FIT-03","5/26/2019 10:04:53 PM",4.789782,0,43611920060.6713
"PIT-02","5/26/2019 10:04:53 PM",2.809245,0,43611920060.6713
"PIT-03","5/26/2019 10:04:53 PM",6.75094,0,43611920060.6713
"PIT-05","5/26/2019 10:04:53 PM",0.9512442,0,43611920060.6713
"PIT-06","5/26/2019 10:04:53 PM",4.579897,0,43611920060.6713
"FIT-01","5/26/2019 10:04:58 PM",31.75347,0,43611920118.588
"FIT-02","5/26/2019 10:04:58 PM",27.44948,0,43611920118.588
"FIT-03","5/26/2019 10:04:58 PM",4.789782,0,43611920118.588
"PIT-02","5/26/2019 10:04:58 PM",2.809245,0,43611920118.588
"PIT-03","5/26/2019 10:04:58 PM",6.75094,0,43611920118.588
"PIT-05","5/26/2019 10:04:58 PM",0.9512442,0,43611920118.588
"PIT-06","5/26/2019 10:04:58 PM",4.579897,0,43611920118.588
"FIT-01","5/26/2019 10:05:03 PM",31.75347,0,43611920176.4583
"FIT-02","5/26/2019 10:05:03 PM",27.44948,0,43611920176.4583
"FIT-03","5/26/2019 10:05:03 PM",4.789782,0,43611920176.4583
"PIT-02","5/26/2019 10:05:03 PM",2.809245,0,43611920176.4583
"PIT-03","5/26/2019 10:05:03 PM",6.75094,0,43611920176.4583
"PIT-05","5/26/2019 10:05:03 PM",0.9512442,0,43611920176.4583
"PIT-06","5/26/2019 10:05:03 PM",4.579897,0,43611920176.4583
"FIT-01","5/26/2019 10:05:08 PM",31.75347,0,43611920234.3287
"FIT-02","5/26/2019 10:05:08 PM",27.44948,0,43611920234.3287
"FIT-03","5/26/2019 10:05:08 PM",4.789782,0,43611920234.3287
"PIT-02","5/26/2019 10:05:08 PM",2.809245,0,43611920234.3287
"PIT-03","5/26/2019 10:05:08 PM",6.75094,0,43611920234.3287
"PIT-05","5/26/2019 10:05:08 PM",0.9512442,0,43611920234.3287
"PIT-06","5/26/2019 10:05:08 PM",4.579897,0,43611920234.3287
"FIT-01","5/26/2019 10:05:13 PM",31.75347,0,43611920292.1991
"FIT-02","5/26/2019 10:05:13 PM",27.44948,0,43611920292.1991
"FIT-03","5/26/2019 10:05:13 PM",4.789782,0,43611920292.1991
"PIT-02","5/26/2019 10:05:13 PM",2.809245,0,43611920292.1991
"PIT-03","5/26/2019 10:05:13 PM",6.75094,0,43611920292.1991
"PIT-05","5/26/2019 10:05:13 PM",0.9512442,0,43611920292.1991
"PIT-06","5/26/2019 10:05:13 PM",4.579897,0,43611920292.1991
"FIT-01","5/26/2019 10:05:18 PM",31.75347,0,43611920350.081
"FIT-02","5/26/2019 10:05:18 PM",27.44948,0,43611920350.081
"FIT-03","5/26/2019 10:05:18 PM",4.789782,0,43611920350.081
"PIT-02","5/26/2019 10:05:18 PM",2.809245,0,43611920350.081
"PIT-03","5/26/2019 10:05:18 PM",6.75094,0,43611920350.081
"PIT-05","5/26/2019 10:05:18 PM",0.9512442,0,43611920350.081
"PIT-06","5/26/2019 10:05:18 PM",4.579897,0,43611920350.081
"FIT-01","5/26/2019 10:05:23 PM",31.75347,0,43611920407.963
"FIT-02","5/26/2019 10:05:23 PM",27.44948,0,43611920407.963
"FIT-03","5/26/2019 10:05:23 PM",4.789782,0,43611920407.963
"PIT-02","5/26/2019 10:05:23 PM",2.809245,0,43611920407.963
"PIT-03","5/26/2019 10:05:23 PM",6.75094,0,43611920407.963
"PIT-05","5/26/2019 10:05:23 PM",0.9512442,0,43611920407.963
"PIT-06","5/26/2019 10:05:23 PM",4.579897,0,43611920407.963
"FIT-01","5/26/2019 10:05:28 PM",31.75347,0,43611920465.8681
"FIT-02","5/26/2019 10:05:28 PM",27.44948,0,43611920465.8681
"FIT-03","5/26/2019 10:05:28 PM",4.789782,0,43611920465.8681
"PIT-02","5/26/2019 10:05:28 PM",2.809245,0,43611920465.8681
"PIT-03","5/26/2019 10:05:28 PM",6.75094,0,43611920465.8681
"PIT-05","5/26/2019 10:05:28 PM",0.9512442,0,43611920465.8681
"PIT-06","5/26/2019 10:05:28 PM",4.579897,0,43611920465.8681
"FIT-01","5/26/2019 10:05:33 PM",31.75347,0,43611920523.75
"FIT-02","5/26/2019 10:05:33 PM",27.44948,0,43611920523.75
"FIT-03","5/26/2019 10:05:33 PM",4.789782,0,43611920523.75
"PIT-02","5/26/2019 10:05:33 PM",2.809245,0,43611920523.75
"PIT-03","5/26/2019 10:05:33 PM",6.75094,0,43611920523.75
"PIT-05","5/26/2019 10:05:33 PM",0.9512442,0,43611920523.75
"PIT-06","5/26/2019 10:05:33 PM",4.579897,0,43611920523.75
"FIT-01","5/26/2019 10:05:38 PM",31.75347,0,43611920581.6319
"FIT-02","5/26/2019 10:05:38 PM",27.44948,0,43611920581.6319
"FIT-03","5/26/2019 10:05:38 PM",4.789782,0,43611920581.6319
"PIT-02","5/26/2019 10:05:38 PM",2.809245,0,43611920581.6319
"PIT-03","5/26/2019 10:05:38 PM",6.75094,0,43611920581.6319
"PIT-05","5/26/2019 10:05:38 PM",0.9512442,0,43611920581.6319
"PIT-06","5/26/2019 10:05:38 PM",4.579897,0,43611920581.6319
"FIT-01","5/26/2019 10:05:43 PM",31.75347,0,43611920639.537
"FIT-02","5/26/2019 10:05:43 PM",27.44948,0,43611920639.537
"FIT-03","5/26/2019 10:05:43 PM",4.789782,0,43611920639.537
"PIT-02","5/26/2019 10:05:43 PM",2.809245,0,43611920639.537
"PIT-03","5/26/2019 10:05:43 PM",6.75094,0,43611920639.537
"PIT-05","5/26/2019 10:05:43 PM",0.9512442,0,43611920639.537
"PIT-06","5/26/2019 10:05:43 PM",4.579897,0,43611920639.537
"FIT-01","5/26/2019 10:05:48 PM",31.75347,0,43611920697.419
"FIT-02","5/26/2019 10:05:48 PM",27.44948,0,43611920697.419
"FIT-03","5/26/2019 10:05:48 PM",4.789782,0,43611920697.419
"PIT-02","5/26/2019 10:05:48 PM",2.809245,0,43611920697.419
"PIT-03","5/26/2019 10:05:48 PM",6.75094,0,43611920697.419
"PIT-05","5/26/2019 10:05:48 PM",0.9512442,0,43611920697.419
"PIT-06","5/26/2019 10:05:48 PM",4.579897,0,43611920697.419
"FIT-01","5/26/2019 10:05:53 PM",31.75347,0,43611920755.2894
"FIT-02","5/26/2019 10:05:53 PM",27.44948,0,43611920755.2894
"FIT-03","5/26/2019 10:05:53 PM",4.789782,0,43611920755.2894
"PIT-02","5/26/2019 10:05:53 PM",2.809245,0,43611920755.2894
"PIT-03","5/26/2019 10:05:53 PM",6.75094,0,43611920755.2894
"PIT-05","5/26/2019 10:05:53 PM",0.9512442,0,43611920755.2894
"PIT-06","5/26/2019 10:05:53 PM",4.579897,0,43611920755.2894
"FIT-01","5/26/2019 10:05:58 PM",31.75347,0,43611920813.1597
"FIT-02","5/26/2019 10:05:58 PM",27.44948,0,43611920813.1597
"FIT-03","5/26/2019 10:05:58 PM",4.789782,0,43611920813.1597
"PIT-02","5/26/2019 10:05:58 PM",2.809245,0,43611920813.1597
"PIT-03","5/26/2019 10:05:58 PM",6.75094,0,43611920813.1597
"PIT-05","5/26/2019 10:05:58 PM",0.9512442,0,43611920813.1597
"PIT-06","5/26/2019 10:05:58 PM",4.579897,0,43611920813.1597
"FIT-01","5/26/2019 10:06:03 PM",31.75347,0,43611920871.0301
"FIT-02","5/26/2019 10:06:03 PM",27.44948,0,43611920871.0301
"FIT-03","5/26/2019 10:06:03 PM",4.789782,0,43611920871.0301
"PIT-02","5/26/2019 10:06:03 PM",2.809245,0,43611920871.0301
"PIT-03","5/26/2019 10:06:03 PM",6.75094,0,43611920871.0301
"PIT-05","5/26/2019 10:06:03 PM",0.9512442,0,43611920871.0301
"PIT-06","5/26/2019 10:06:03 PM",4.579897,0,43611920871.0301
"FIT-01","5/26/2019 10:06:08 PM",31.75347,0,43611920928.912
"FIT-02","5/26/2019 10:06:08 PM",27.44948,0,43611920928.912
"FIT-03","5/26/2019 10:06:08 PM",4.789782,0,43611920928.912
"PIT-02","5/26/2019 10:06:08 PM",2.809245,0,43611920928.912
"PIT-03","5/26/2019 10:06:08 PM",6.75094,0,43611920928.912
"PIT-05","5/26/2019 10:06:08 PM",0.9512442,0,43611920928.912
"PIT-06","5/26/2019 10:06:08 PM",4.579897,0,43611920928.912
"FIT-01","5/26/2019 10:06:13 PM",31.75347,0,43611920986.7824
"FIT-02","5/26/2019 10:06:13 PM",27.44948,0,43611920986.7824
"FIT-03","5/26/2019 10:06:13 PM",4.789782,0,43611920986.7824
"PIT-02","5/26/2019 10:06:13 PM",2.809245,0,43611920986.7824
"PIT-03","5/26/2019 10:06:13 PM",6.75094,0,43611920986.7824
"PIT-05","5/26/2019 10:06:13 PM",0.9512442,0,43611920986.7824
"PIT-06","5/26/2019 10:06:13 PM",4.579897,0,43611920986.7824
"FIT-01","5/26/2019 10:06:18 PM",31.75347,0,43611921044.6528
"FIT-02","5/26/2019 10:06:18 PM",27.44948,0,43611921044.6528
"FIT-03","5/26/2019 10:06:18 PM",4.789782,0,43611921044.6528
"PIT-02","5/26/2019 10:06:18 PM",2.809245,0,43611921044.6528
"PIT-03","5/26/2019 10:06:18 PM",6.75094,0,43611921044.6528
"PIT-05","5/26/2019 10:06:18 PM",0.9512442,0,43611921044.6528
"PIT-06","5/26/2019 10:06:18 PM",4.579897,0,43611921044.6528
"FIT-01","5/26/2019 10:06:23 PM",31.75347,0,43611921102.5463
"FIT-02","5/26/2019 10:06:23 PM",27.44948,0,43611921102.5463
"FIT-03","5/26/2019 10:06:23 PM",4.789782,0,43611921102.5463
"PIT-02","5/26/2019 10:06:23 PM",2.809245,0,43611921102.5463
"PIT-03","5/26/2019 10:06:23 PM",6.75094,0,43611921102.5463
"PIT-05","5/26/2019 10:06:23 PM",0.9512442,0,43611921102.5463
"PIT-06","5/26/2019 10:06:23 PM",4.579897,0,43611921102.5463
"FIT-01","5/26/2019 10:06:28 PM",31.75347,0,43611921160.4282
"FIT-02","5/26/2019 10:06:28 PM",27.44948,0,43611921160.4282
"FIT-03","5/26/2019 10:06:28 PM",4.789782,0,43611921160.4282
"PIT-02","5/26/2019 10:06:28 PM",2.809245,0,43611921160.4282
"PIT-03","5/26/2019 10:06:28 PM",6.75094,0,43611921160.4282
"PIT-05","5/26/2019 10:06:28 PM",0.9512442,0,43611921160.4282
"PIT-06","5/26/2019 10:06:28 PM",4.579897,0,43611921160.4282
"FIT-01","5/26/2019 10:06:33 PM",31.75347,0,43611921218.3333
"FIT-02","5/26/2019 10:06:33 PM",27.44948,0,43611921218.3333
"FIT-03","5/26/2019 10:06:33 PM",4.789782,0,43611921218.3333
"PIT-02","5/26/2019 10:06:33 PM",2.809245,0,43611921218.3333
"PIT-03","5/26/2019 10:06:33 PM",6.75094,0,43611921218.3333
"PIT-05","5/26/2019 10:06:33 PM",0.9512442,0,43611921218.3333
"PIT-06","5/26/2019 10:06:33 PM",4.579897,0,43611921218.3333
"FIT-01","5/26/2019 10:06:38 PM",31.75347,0,43611921276.2037
"FIT-02","5/26/2019 10:06:38 PM",27.44948,0,43611921276.2037
"FIT-03","5/26/2019 10:06:38 PM",4.789782,0,43611921276.2037
"PIT-02","5/26/2019 10:06:38 PM",2.809245,0,43611921276.2037
"PIT-03","5/26/2019 10:06:38 PM",6.75094,0,43611921276.2037
"PIT-05","5/26/2019 10:06:38 PM",0.9512442,0,43611921276.2037
"PIT-06","5/26/2019 10:06:38 PM",4.579897,0,43611921276.2037
"FIT-01","5/26/2019 10:06:43 PM",31.75347,0,43611921334.0856
"FIT-02","5/26/2019 10:06:43 PM",27.44948,0,43611921334.0856
"FIT-03","5/26/2019 10:06:43 PM",4.789782,0,43611921334.0856
"PIT-02","5/26/2019 10:06:43 PM",2.809245,0,43611921334.0856
"PIT-03","5/26/2019 10:06:43 PM",6.75094,0,43611921334.0856
"PIT-05","5/26/2019 10:06:43 PM",0.9512442,0,43611921334.0856
"PIT-06","5/26/2019 10:06:43 PM",4.579897,0,43611921334.0856
"FIT-01","5/26/2019 10:06:48 PM",31.75347,0,43611921391.956
"FIT-02","5/26/2019 10:06:48 PM",27.44948,0,43611921391.956
"FIT-03","5/26/2019 10:06:48 PM",4.789782,0,43611921391.956
"PIT-02","5/26/2019 10:06:48 PM",2.809245,0,43611921391.956
"PIT-03","5/26/2019 10:06:48 PM",6.75094,0,43611921391.956
"PIT-05","5/26/2019 10:06:48 PM",0.9512442,0,43611921391.956
"PIT-06","5/26/2019 10:06:48 PM",4.579897,0,43611921391.956
"FIT-01","5/26/2019 10:06:53 PM",31.75347,0,43611921449.8264
"FIT-02","5/26/2019 10:06:53 PM",27.44948,0,43611921449.8264
"FIT-03","5/26/2019 10:06:53 PM",4.789782,0,43611921449.8264
"PIT-02","5/26/2019 10:06:53 PM",2.809245,0,43611921449.8264
"PIT-03","5/26/2019 10:06:53 PM",6.75094,0,43611921449.8264
"PIT-05","5/26/2019 10:06:53 PM",0.9512442,0,43611921449.8264
"PIT-06","5/26/2019 10:06:53 PM",4.579897,0,43611921449.8264
"FIT-01","5/26/2019 10:06:58 PM",31.75347,0,43611921507.7083
"FIT-02","5/26/2019 10:06:58 PM",27.44948,0,43611921507.7083
"FIT-03","5/26/2019 10:06:58 PM",4.789782,0,43611921507.7083
"PIT-02","5/26/2019 10:06:58 PM",2.809245,0,43611921507.7083
"PIT-03","5/26/2019 10:06:58 PM",6.75094,0,43611921507.7083
"PIT-05","5/26/2019 10:06:58 PM",0.9512442,0,43611921507.7083
"PIT-06","5/26/2019 10:06:58 PM",4.579897,0,43611921507.7083
"FIT-01","5/26/2019 10:07:03 PM",31.75347,0,43611921565.5787
"FIT-02","5/26/2019 10:07:03 PM",27.44948,0,43611921565.5787
"FIT-03","5/26/2019 10:07:03 PM",4.789782,0,43611921565.5787
"PIT-02","5/26/2019 10:07:03 PM",2.809245,0,43611921565.5787
"PIT-03","5/26/2019 10:07:03 PM",6.75094,0,43611921565.5787
"PIT-05","5/26/2019 10:07:03 PM",0.9512442,0,43611921565.5787
"PIT-06","5/26/2019 10:07:03 PM",4.579897,0,43611921565.5787
"FIT-01","5/26/2019 10:07:08 PM",31.75347,0,43611921623.4606
"FIT-02","5/26/2019 10:07:08 PM",27.44948,0,43611921623.4606
"FIT-03","5/26/2019 10:07:08 PM",4.789782,0,43611921623.4606
"PIT-02","5/26/2019 10:07:08 PM",2.809245,0,43611921623.4606
"PIT-03","5/26/2019 10:07:08 PM",6.75094,0,43611921623.4606
"PIT-05","5/26/2019 10:07:08 PM",0.9512442,0,43611921623.4606
"PIT-06","5/26/2019 10:07:08 PM",4.579897,0,43611921623.4606
"FIT-01","5/26/2019 10:07:13 PM",31.75347,0,43611921681.3426
"FIT-02","5/26/2019 10:07:13 PM",27.44948,0,43611921681.3426
"FIT-03","5/26/2019 10:07:13 PM",4.789782,0,43611921681.3426
"PIT-02","5/26/2019 10:07:13 PM",2.809245,0,43611921681.3426
"PIT-03","5/26/2019 10:07:13 PM",6.75094,0,43611921681.3426
"PIT-05","5/26/2019 10:07:13 PM",0.9512442,0,43611921681.3426
"PIT-06","5/26/2019 10:07:13 PM",4.579897,0,43611921681.3426
"FIT-01","5/26/2019 10:07:18 PM",31.75347,0,43611921739.2245
"FIT-02","5/26/2019 10:07:18 PM",27.44948,0,43611921739.2245
"FIT-03","5/26/2019 10:07:18 PM",4.789782,0,43611921739.2245
"PIT-02","5/26/2019 10:07:18 PM",2.809245,0,43611921739.2245
"PIT-03","5/26/2019 10:07:18 PM",6.75094,0,43611921739.2245
"PIT-05","5/26/2019 10:07:18 PM",0.9512442,0,43611921739.2245
"PIT-06","5/26/2019 10:07:18 PM",4.579897,0,43611921739.2245
"FIT-01","5/26/2019 10:07:23 PM",31.75347,0,43611921797.1065
"FIT-02","5/26/2019 10:07:23 PM",27.44948,0,43611921797.1065
"FIT-03","5/26/2019 10:07:23 PM",4.789782,0,43611921797.1065
"PIT-02","5/26/2019 10:07:23 PM",2.809245,0,43611921797.1065
"PIT-03","5/26/2019 10:07:23 PM",6.75094,0,43611921797.1065
"PIT-05","5/26/2019 10:07:23 PM",0.9512442,0,43611921797.1065
"PIT-06","5/26/2019 10:07:23 PM",4.579897,0,43611921797.1065
"FIT-01","5/26/2019 10:07:28 PM",31.75347,0,43611921854.9769
"FIT-02","5/26/2019 10:07:28 PM",27.44948,0,43611921854.9769
"FIT-03","5/26/2019 10:07:28 PM",4.789782,0,43611921854.9769
"PIT-02","5/26/2019 10:07:28 PM",2.809245,0,43611921854.9769
"PIT-03","5/26/2019 10:07:28 PM",6.75094,0,43611921854.9769
"PIT-05","5/26/2019 10:07:28 PM",0.9512442,0,43611921854.9769
"PIT-06","5/26/2019 10:07:28 PM",4.579897,0,43611921854.9769
"FIT-01","5/26/2019 10:07:33 PM",31.75347,0,43611921912.8588
"FIT-02","5/26/2019 10:07:33 PM",27.44948,0,43611921912.8588
"FIT-03","5/26/2019 10:07:33 PM",4.789782,0,43611921912.8588
"PIT-02","5/26/2019 10:07:33 PM",2.809245,0,43611921912.8588
"PIT-03","5/26/2019 10:07:33 PM",6.75094,0,43611921912.8588
"PIT-05","5/26/2019 10:07:33 PM",0.9512442,0,43611921912.8588
"PIT-06","5/26/2019 10:07:33 PM",4.579897,0,43611921912.8588
"FIT-01","5/26/2019 10:07:38 PM",31.75347,0,43611921970.7639
"FIT-02","5/26/2019 10:07:38 PM",27.44948,0,43611921970.7639
"FIT-03","5/26/2019 10:07:38 PM",4.789782,0,43611921970.7639
"PIT-02","5/26/2019 10:07:38 PM",2.809245,0,43611921970.7639
"PIT-03","5/26/2019 10:07:38 PM",6.75094,0,43611921970.7639
"PIT-05","5/26/2019 10:07:38 PM",0.9512442,0,43611921970.7639
"PIT-06","5/26/2019 10:07:38 PM",4.579897,0,43611921970.7639
"FIT-01","5/26/2019 10:07:43 PM",31.75347,0,43611922028.6458
"FIT-02","5/26/2019 10:07:43 PM",27.44948,0,43611922028.6458
"FIT-03","5/26/2019 10:07:43 PM",4.789782,0,43611922028.6458
"PIT-02","5/26/2019 10:07:43 PM",2.809245,0,43611922028.6458
"PIT-03","5/26/2019 10:07:43 PM",6.75094,0,43611922028.6458
"PIT-05","5/26/2019 10:07:43 PM",0.9512442,0,43611922028.6458
"PIT-06","5/26/2019 10:07:43 PM",4.579897,0,43611922028.6458
"FIT-01","5/26/2019 10:07:48 PM",31.75347,0,43611922086.5162
"FIT-02","5/26/2019 10:07:48 PM",27.44948,0,43611922086.5162
"FIT-03","5/26/2019 10:07:48 PM",4.789782,0,43611922086.5162
"PIT-02","5/26/2019 10:07:48 PM",2.809245,0,43611922086.5162
"PIT-03","5/26/2019 10:07:48 PM",6.75094,0,43611922086.5162
"PIT-05","5/26/2019 10:07:48 PM",0.9512442,0,43611922086.5162
"PIT-06","5/26/2019 10:07:48 PM",4.579897,0,43611922086.5162
"FIT-01","5/26/2019 10:07:53 PM",31.75347,0,43611922144.4097
"FIT-02","5/26/2019 10:07:53 PM",27.44948,0,43611922144.4097
"FIT-03","5/26/2019 10:07:53 PM",4.789782,0,43611922144.4097
"PIT-02","5/26/2019 10:07:53 PM",2.809245,0,43611922144.4097
"PIT-03","5/26/2019 10:07:53 PM",6.75094,0,43611922144.4097
"PIT-05","5/26/2019 10:07:53 PM",0.9512442,0,43611922144.4097
"PIT-06","5/26/2019 10:07:53 PM",4.579897,0,43611922144.4097
"FIT-01","5/26/2019 10:07:58 PM",31.75347,0,43611922202.3148
"FIT-02","5/26/2019 10:07:58 PM",27.44948,0,43611922202.3148
"FIT-03","5/26/2019 10:07:58 PM",4.789782,0,43611922202.3148
"PIT-02","5/26/2019 10:07:58 PM",2.809245,0,43611922202.3148
"PIT-03","5/26/2019 10:07:58 PM",6.75094,0,43611922202.3148
"PIT-05","5/26/2019 10:07:58 PM",0.9512442,0,43611922202.3148
"PIT-06","5/26/2019 10:07:58 PM",4.579897,0,43611922202.3148
"FIT-01","5/26/2019 10:08:03 PM",31.75347,0,43611922260.2315
"FIT-02","5/26/2019 10:08:03 PM",27.44948,0,43611922260.2315
"FIT-03","5/26/2019 10:08:03 PM",4.789782,0,43611922260.2315
"PIT-02","5/26/2019 10:08:03 PM",2.809245,0,43611922260.2315
"PIT-03","5/26/2019 10:08:03 PM",6.75094,0,43611922260.2315
"PIT-05","5/26/2019 10:08:03 PM",0.9512442,0,43611922260.2315
"PIT-06","5/26/2019 10:08:03 PM",4.579897,0,43611922260.2315
"FIT-01","5/26/2019 10:08:08 PM",31.75347,0,43611922318.206
"FIT-02","5/26/2019 10:08:08 PM",27.44948,0,43611922318.206
"FIT-03","5/26/2019 10:08:08 PM",4.789782,0,43611922318.206
"PIT-02","5/26/2019 10:08:08 PM",2.809245,0,43611922318.206
