TimeString,AIT-031,AIT-031-T,AIT-032,DPT-035,FIT-044,FT-043,P-008-PV,PT-020,PT-021,PT-022,PT-023
2020-07-03 22:52:56.598484,2.6,74.3,86.9,24.4,1.7,6.4,48.0,6553.2,165.4,0.0,140.2
2020-07-03 22:52:57.378228,2.6,74.3,87.0,24.6,0.8,6.4,48.0,6553.4,169.0,0.1,142.6
2020-07-03 22:52:58.119605,2.6,74.3,86.9,24.8,0.0,8.7,48.0,0.0,171.2,0.0,145.4
2020-07-03 22:52:58.659217,2.6,74.3,86.8,24.9,0.0,8.7,48.0,0.0,172.8,0.0,147.0
2020-07-03 22:52:59.298747,2.6,74.3,86.8,25.0,0.0,8.7,48.0,0.1,174.2,0.1,148.3
2020-07-03 22:53:00.018459,2.6,74.3,86.7,25.0,0.0,8.7,48.0,0.2,175.9,0.0,149.4
2020-07-03 22:53:00.759057,2.6,74.3,86.9,25.0,0.0,8.7,48.0,0.2,176.7,0.1,150.1
2020-07-03 22:53:01.677999,2.6,74.3,86.8,25.0,0.0,8.7,48.0,0.3,177.7,0.0,151.3
2020-07-03 22:53:02.518241,2.6,74.3,86.8,25.0,0.0,7.0,48.0,0.3,178.4,0.1,152.0
2020-07-03 22:53:02.978592,2.6,74.3,86.8,25.0,0.0,7.0,48.0,0.3,178.5,0.1,152.4
2020-07-03 22:53:03.439135,2.6,74.3,86.8,25.0,0.0,7.0,48.0,0.4,178.9,0.0,152.6
2020-07-03 22:53:04.020723,2.6,74.3,86.8,24.9,0.0,7.0,48.0,0.4,179.1,0.0,152.9
2020-07-03 22:53:04.619884,2.6,74.3,86.8,24.9,0.0,7.0,48.0,0.4,179.4,0.1,153.1
2020-07-03 22:53:05.179363,2.6,74.3,86.9,24.9,0.0,7.0,48.0,0.5,179.5,0.1,153.3
2020-07-03 22:53:05.718453,2.6,74.3,86.8,24.9,0.0,7.0,48.0,0.5,179.7,0.1,153.4
2020-07-03 22:53:06.118867,2.6,74.3,86.8,24.7,0.0,7.0,48.0,0.4,179.8,0.1,153.6
2020-07-03 22:53:06.764736,2.6,74.3,87.0,24.7,0.0,7.0,48.0,0.5,179.9,0.1,153.8
2020-07-03 22:53:07.218444,2.6,74.3,87.0,24.7,0.0,6.3,48.0,0.5,180.0,0.1,153.9
2020-07-03 22:53:07.799215,2.6,74.3,86.9,24.7,0.0,6.3,48.0,0.4,180.0,0.0,154.2
2020-07-03 22:53:08.298854,2.6,74.3,86.9,24.7,0.0,6.3,48.0,0.4,180.1,0.0,154.1
2020-07-03 22:53:08.919146,2.6,74.3,87.0,24.6,0.0,6.3,48.0,0.5,180.2,0.1,154.2
2020-07-03 22:53:09.479148,2.6,74.3,86.8,24.5,0.0,6.3,48.0,0.5,180.3,0.1,154.3
2020-07-03 22:53:09.919002,2.6,74.3,86.9,90.2,5.5,6.3,48.0,6553.5,176.4,0.1,41.5
2020-07-03 22:53:10.699655,2.6,74.3,86.9,90.2,10.5,6.3,48.0,6552.9,163.4,0.0,27.5
2020-07-03 22:53:11.618313,2.6,74.3,86.9,33.4,7.7,7.1,48.0,6552.7,158.9,0.1,96.9
2020-07-03 22:53:12.319575,2.6,74.3,86.9,25.2,4.2,7.1,48.0,6552.9,161.5,0.0,132.1
2020-07-03 22:53:12.859212,2.6,74.3,86.6,24.4,2.3,7.1,48.0,6553.1,164.6,0.0,137.8
2020-07-03 22:53:13.281482,2.6,74.3,86.6,24.5,1.5,7.1,48.0,6553.2,166.0,0.0,140.9
2020-07-03 22:53:13.842824,2.6,74.3,86.6,24.7,0.8,7.1,48.0,6553.4,168.6,0.0,143.1
2020-07-03 22:53:14.480445,2.6,74.3,86.5,24.8,0.4,7.1,48.0,6553.5,170.7,0.0,145.1
2020-07-03 22:53:15.034460,2.6,74.3,86.5,24.8,0.0,7.1,48.0,0.0,172.4,0.1,146.6
2020-07-03 22:53:15.479127,2.6,74.3,86.3,25.0,0.0,8.2,48.0,0.0,173.9,0.0,147.4
2020-07-03 22:53:15.879868,2.6,74.3,86.5,25.0,0.0,8.2,48.0,0.1,174.6,0.1,148.0
2020-07-03 22:53:16.319312,2.6,74.3,86.5,25.0,0.0,8.2,48.0,0.1,175.1,0.1,149.1
2020-07-03 22:53:16.779685,2.6,74.3,86.4,25.0,0.0,8.2,48.0,0.2,176.1,0.0,149.7
2020-07-03 22:53:17.219764,2.6,74.3,86.6,25.1,0.0,8.2,48.0,0.2,176.6,0.0,150.4
2020-07-03 22:53:17.739085,2.6,74.3,86.6,25.1,0.0,8.2,48.0,0.3,177.1,0.1,150.7
2020-07-03 22:53:18.320123,2.6,74.3,86.5,25.0,0.0,8.2,48.0,0.3,177.9,0.0,151.4
2020-07-03 22:53:20.380357,2.6,74.3,86.8,25.0,0.0,6.7,48.0,0.4,179.1,0.0,152.8
2020-07-03 22:53:21.259742,2.6,74.3,86.8,25.0,0.0,6.7,48.0,0.4,179.5,0.1,153.1
2020-07-03 22:53:21.999951,2.6,74.3,86.8,24.9,0.0,6.7,48.0,0.4,179.5,0.0,153.4
2020-07-03 22:53:22.639893,2.6,74.3,86.5,24.8,0.0,6.7,48.0,0.4,179.8,0.1,153.5
2020-07-03 22:53:23.280219,2.6,74.3,86.7,24.7,0.0,6.7,48.0,0.5,180.0,0.1,153.9
2020-07-03 22:53:24.019976,2.6,74.3,86.5,24.7,0.0,6.7,48.0,0.5,180.0,0.1,153.9
2020-07-03 22:53:24.945617,2.6,74.2,86.5,24.6,0.0,6.7,48.0,0.5,180.1,0.0,154.1
2020-07-03 22:53:25.420527,2.6,74.2,86.7,24.6,0.0,6.2,48.0,0.4,180.1,0.1,154.2
2020-07-03 22:53:26.259496,2.6,74.3,86.6,90.2,3.1,6.2,48.0,0.0,179.3,0.1,71.7
2020-07-03 22:53:27.019919,2.6,74.3,86.8,90.2,9.4,6.2,48.0,6553.1,169.9,0.0,30.6
2020-07-03 22:53:27.799092,2.6,74.2,85.9,65.7,10.9,6.2,48.0,6552.6,159.1,0.1,29.1
2020-07-03 22:53:28.559719,2.6,74.3,86.6,25.8,4.9,6.2,48.0,6552.8,160.8,0.1,133.3
2020-07-03 22:53:29.440321,2.6,74.2,86.5,24.4,2.1,7.9,48.0,6553.1,165.3,0.0,138.4
2020-07-03 22:53:30.479865,2.6,74.2,86.5,24.7,0.8,7.9,48.0,6553.4,169.0,0.1,142.3
2020-07-03 22:53:31.319985,2.6,74.2,86.3,24.8,0.0,7.9,48.0,0.0,172.0,0.1,146.1
2020-07-03 22:53:31.740610,2.6,74.2,86.3,24.9,0.0,7.9,48.0,0.0,172.8,0.0,146.8
2020-07-03 22:53:32.499705,2.6,74.4,86.3,25.0,0.0,7.9,48.0,0.1,174.8,0.1,148.4
2020-07-03 22:53:33.299402,2.6,74.4,86.4,25.0,0.0,7.7,48.0,0.1,175.9,0.0,149.6
2020-07-03 22:53:33.939089,2.6,74.4,86.3,25.0,0.0,7.7,48.0,0.3,177.0,0.1,150.5
2020-07-03 22:53:34.859250,2.6,74.4,86.1,25.1,0.0,7.7,48.0,0.3,177.8,0.0,151.4
2020-07-03 22:53:36.034300,2.6,74.4,86.3,25.0,0.0,7.7,48.0,0.4,178.6,0.0,152.3
2020-07-03 22:53:37.099411,2.6,74.4,86.6,24.9,0.0,7.7,48.0,0.4,179.1,0.1,152.8
2020-07-03 22:53:37.820020,2.6,74.4,86.5,24.8,0.0,7.7,48.0,0.4,179.4,0.1,153.1
2020-07-03 22:53:38.422399,2.6,74.4,86.8,24.9,0.0,6.5,48.0,0.5,179.6,0.0,153.3
2020-07-03 22:53:38.919681,2.6,74.4,86.8,24.8,0.0,6.5,48.0,0.4,179.7,0.1,153.5
2020-07-03 22:53:39.582726,2.6,74.4,86.8,24.8,0.0,6.5,48.0,0.4,180.0,0.1,153.8
2020-07-03 22:53:40.380064,2.6,74.3,86.8,24.7,0.0,6.5,48.0,0.4,180.0,0.0,154.0
2020-07-03 22:53:41.059532,2.6,74.3,86.8,24.5,0.0,6.5,48.0,0.5,180.0,0.0,154.1
2020-07-03 22:53:41.599417,2.6,74.3,86.8,24.6,0.0,6.5,48.0,0.5,180.2,0.1,154.2
2020-07-03 22:53:42.218653,2.6,74.3,86.8,24.5,0.0,6.5,48.0,0.5,180.1,0.1,154.2
2020-07-03 22:53:43.120059,2.6,74.3,86.8,90.2,6.8,6.2,48.0,6553.4,172.5,0.0,35.3
2020-07-03 22:53:43.841167,2.6,74.3,86.8,90.2,10.7,6.2,48.0,6552.8,164.3,0.1,26.3
2020-07-03 22:53:44.540720,2.6,74.3,89.1,38.9,8.8,6.2,48.0,6552.7,159.1,0.0,110.7
2020-07-03 22:53:45.222248,2.6,74.3,89.4,25.4,4.3,6.2,48.0,6552.9,161.4,0.1,133.8
2020-07-03 22:53:45.839250,2.6,74.3,89.5,24.4,2.3,6.2,48.0,6553.1,164.4,0.1,138.6
2020-07-03 22:53:46.381047,2.6,74.3,89.2,24.5,1.4,6.2,48.0,6553.2,167.0,0.1,140.6
2020-07-03 22:53:47.339032,2.6,74.3,88.0,24.7,0.5,8.7,48.0,6553.5,170.4,0.0,144.6
2020-07-03 22:53:47.819719,2.6,74.3,88.0,24.8,0.0,8.7,48.0,0.0,172.2,0.1,145.3
2020-07-03 22:53:48.661482,2.6,74.3,88.0,24.9,0.0,8.7,48.0,0.0,173.8,0.1,147.5
2020-07-03 22:53:50.460911,2.6,74.3,88.1,25.0,0.0,8.7,48.0,0.2,176.8,0.0,150.5
2020-07-03 22:53:51.980540,2.6,74.3,88.1,25.0,0.0,7.2,48.0,0.3,178.2,0.1,151.9
2020-07-03 22:53:52.832731,2.6,74.3,88.0,25.0,0.0,7.2,48.0,0.3,178.7,0.1,152.5
2020-07-03 22:53:53.460218,2.6,74.3,88.0,25.0,0.0,7.2,48.0,0.4,179.0,0.1,152.9
2020-07-03 22:53:54.260410,2.6,74.3,88.1,25.0,0.0,7.2,48.0,0.4,179.4,0.0,153.2
2020-07-03 22:53:54.799927,2.6,74.3,88.1,24.9,0.0,7.2,48.0,0.4,179.6,0.1,153.3
2020-07-03 22:53:55.220405,2.6,74.3,88.0,24.8,0.0,7.2,48.0,0.4,179.7,0.1,153.4
2020-07-03 22:53:56.040741,2.6,74.3,88.0,24.8,0.0,6.4,48.0,0.4,179.8,0.0,153.8
2020-07-03 22:53:56.580527,2.6,74.3,87.9,24.8,0.0,6.4,48.0,0.5,179.9,0.0,153.9
2020-07-03 22:53:57.438820,2.6,74.3,88.0,24.7,0.0,6.4,48.0,0.4,180.0,0.0,154.0
2020-07-03 22:53:57.899135,2.6,74.3,88.0,24.7,0.0,6.4,48.0,0.5,180.1,0.0,154.1
2020-07-03 22:53:58.779930,2.6,74.3,88.0,24.5,0.0,6.4,48.0,0.4,180.2,0.1,154.2
2020-07-03 22:53:59.899397,2.6,74.3,88.0,90.2,8.9,6.4,48.0,6553.1,167.2,0.1,28.5
2020-07-03 22:54:00.600544,2.6,74.3,87.9,90.2,11.3,6.4,48.0,6552.6,160.3,0.1,24.6
2020-07-03 22:54:01.581377,2.6,74.3,88.0,26.6,5.3,6.7,48.0,6552.8,160.1,0.0,130.3
2020-07-03 22:54:02.419943,2.6,74.3,87.7,24.5,2.5,6.7,48.0,6553.1,164.4,0.1,137.2
2020-07-03 22:54:02.920255,2.6,74.3,86.8,24.5,1.3,6.7,48.0,6553.2,167.2,0.1,141.6
2020-07-03 22:54:03.720570,2.6,74.3,86.7,24.7,0.6,6.7,48.0,6553.5,169.6,0.0,144.0
2020-07-03 22:54:04.420870,2.6,74.3,86.7,24.8,0.0,8.5,48.0,0.0,172.4,0.1,145.7
2020-07-03 22:54:05.000844,2.6,74.4,86.8,25.0,0.0,8.5,48.0,0.0,173.9,0.0,147.1
2020-07-03 22:54:06.520076,2.6,74.4,86.7,25.0,0.0,8.5,48.0,0.2,176.1,0.0,150.0
2020-07-03 22:54:07.541050,2.6,74.4,86.8,25.0,0.0,8.5,48.0,0.3,177.7,0.1,150.9
2020-07-03 22:54:08.382366,2.6,74.4,87.0,25.0,0.0,8.5,48.0,0.3,178.3,0.0,152.0
2020-07-03 22:54:09.000762,2.6,74.4,87.0,25.0,0.0,8.5,48.0,0.4,178.5,0.1,152.2
2020-07-03 22:54:10.020923,2.6,74.4,86.9,24.9,0.0,6.8,48.0,0.4,179.1,0.0,152.9
2020-07-03 22:54:10.780595,2.6,74.4,86.8,24.9,0.0,6.8,48.0,0.4,179.5,0.1,153.2
2020-07-03 22:54:11.282839,2.6,74.4,86.9,24.9,0.0,6.8,48.0,0.4,179.6,0.0,153.3
2020-07-03 22:54:11.919437,2.6,74.4,86.8,24.8,0.0,6.8,48.0,0.4,179.7,0.1,153.5
2020-07-03 22:54:12.800509,2.6,74.4,87.0,24.8,0.0,6.8,48.0,0.4,179.9,0.0,153.8
2020-07-03 22:54:15.440888,2.6,74.3,86.9,24.5,0.0,6.3,48.0,0.5,180.2,0.1,154.3
2020-07-03 22:54:16.958222,2.6,74.3,86.5,90.2,10.4,6.3,48.0,6552.8,162.8,0.1,25.6
2020-07-03 22:54:17.880960,2.6,74.3,86.6,29.8,6.7,6.3,48.0,6552.7,159.1,0.1,120.9
2020-07-03 22:54:18.680179,2.6,74.3,85.8,24.5,2.7,7.5,48.0,6553.0,163.8,0.0,137.3
2020-07-03 22:54:20.080546,2.6,74.3,85.8,24.7,0.7,7.5,48.0,6553.4,169.4,0.1,143.7
2020-07-03 22:54:20.920027,2.6,74.3,85.8,24.9,0.0,7.5,48.0,0.0,172.0,0.0,145.6
2020-07-03 22:54:21.620574,2.6,74.3,85.9,25.0,0.0,7.5,48.0,0.1,174.1,0.1,147.6
2020-07-03 22:54:22.402054,2.6,74.3,85.8,25.0,0.0,7.9,48.0,0.1,175.3,0.1,148.8
2020-07-03 22:54:23.140993,2.6,74.3,85.8,25.1,0.0,7.9,48.0,0.2,176.3,0.1,149.8
2020-07-03 22:54:23.940087,2.6,74.3,85.8,25.2,0.0,7.9,48.0,0.3,177.5,0.0,150.9
2020-07-03 22:54:24.560903,2.6,74.3,85.7,25.0,0.0,7.9,48.0,0.3,177.9,0.0,151.8
2020-07-03 22:54:27.020235,2.6,74.3,85.6,24.9,0.0,7.9,48.0,0.4,179.2,0.0,153.0
2020-07-03 22:54:27.681091,2.6,74.3,85.5,24.8,0.0,6.6,48.0,0.4,179.6,0.0,153.2
2020-07-03 22:54:28.479806,2.6,74.3,85.6,24.9,0.0,6.6,48.0,0.4,179.8,0.0,153.5
2020-07-03 22:54:30.100188,2.6,74.3,85.6,24.7,0.0,6.6,48.0,0.4,180.0,0.0,153.9
2020-07-03 22:54:30.860531,2.6,74.3,85.5,24.7,0.0,6.6,48.0,0.5,180.1,0.0,154.2
2020-07-03 22:54:31.841041,2.6,74.3,85.5,24.5,0.0,6.6,48.0,0.5,180.2,0.1,154.2
2020-07-03 22:54:32.440331,2.6,74.3,85.5,90.2,4.1,6.2,48.0,0.0,178.4,0.1,51.6
2020-07-03 22:54:33.639676,2.6,74.3,85.5,90.2,11.4,6.2,48.0,6552.6,161.5,0.0,24.7
2020-07-03 22:54:34.321525,2.6,74.3,85.7,29.7,6.7,6.2,48.0,6552.8,158.7,0.0,117.9
2020-07-03 22:54:36.101241,2.6,74.3,87.1,24.5,1.1,8.4,48.0,6553.3,167.5,0.1,141.4
2020-07-03 22:54:36.821156,2.6,74.3,87.2,24.7,0.5,8.4,48.0,6553.5,170.4,0.1,144.6
2020-07-03 22:54:37.301255,2.6,74.3,87.3,24.7,0.0,8.4,48.0,0.0,172.1,0.0,145.4
2020-07-03 22:54:37.980199,2.6,74.4,87.2,24.9,0.0,8.4,48.0,0.0,173.7,0.0,147.0
2020-07-03 22:54:38.782689,2.6,74.4,87.2,25.0,0.0,8.4,48.0,0.1,175.0,0.1,148.8
2020-07-03 22:54:39.441272,2.6,74.4,87.1,25.1,0.0,8.4,48.0,0.2,176.4,0.1,149.7
2020-07-03 22:54:40.176106,2.6,74.4,87.1,25.0,0.0,7.4,48.0,0.3,177.2,0.0,150.9
2020-07-03 22:54:40.880352,2.6,74.3,87.3,25.1,0.0,7.4,48.0,0.4,177.7,0.0,151.4
2020-07-03 22:54:41.599949,2.6,74.3,87.4,25.0,0.0,7.4,48.0,0.3,178.4,0.1,152.2
2020-07-03 22:54:42.182210,2.6,74.4,87.3,25.0,0.0,7.4,48.0,0.4,178.7,0.0,152.4
2020-07-03 22:54:42.921065,2.6,74.3,87.2,24.9,0.0,7.4,48.0,0.4,179.1,0.1,152.8
2020-07-03 22:54:43.442058,2.6,74.3,87.1,24.9,0.0,7.4,48.0,0.4,179.4,0.1,153.1
2020-07-03 22:54:44.101049,2.6,74.3,87.1,24.9,0.0,7.4,48.0,0.4,179.6,0.0,153.3
2020-07-03 22:54:44.901653,2.6,74.3,87.1,24.9,0.0,6.4,48.0,0.4,179.8,0.0,153.5
2020-07-03 22:54:45.840241,2.6,74.3,87.1,24.7,0.0,6.4,48.0,0.5,179.9,0.1,153.8
2020-07-03 22:54:46.540633,2.6,74.3,87.1,24.7,0.0,6.4,48.0,0.5,180.0,0.0,154.0
2020-07-03 22:54:47.201002,2.6,74.3,87.1,24.6,0.0,6.4,48.0,0.5,180.2,0.0,154.2
2020-07-03 22:54:47.860602,2.6,74.3,87.1,24.6,0.0,6.4,48.0,0.4,180.1,0.1,154.2
2020-07-03 22:54:48.561666,2.6,74.3,87.5,24.5,0.0,6.4,48.0,0.5,180.3,0.1,154.3
2020-07-03 22:54:49.220860,2.6,74.3,87.6,90.2,7.4,6.4,48.0,6553.3,172.2,0.0,35.2
2020-07-03 22:54:49.920262,2.6,74.3,87.5,90.2,10.7,6.5,48.0,6552.8,164.2,0.1,26.3
2020-07-03 22:54:50.700166,2.6,74.3,88.6,32.4,7.5,6.5,48.0,6552.7,158.8,0.1,116.4
2020-07-03 22:54:51.360631,2.6,74.3,88.7,24.9,3.9,6.5,48.0,6552.9,161.5,0.1,133.8
2020-07-03 22:54:52.143647,2.6,74.3,88.6,24.4,1.9,6.5,48.0,6553.2,164.5,0.1,140.1
2020-07-03 22:54:52.923277,2.6,74.3,88.7,24.6,0.8,6.5,48.0,6553.4,168.5,0.0,142.6
2020-07-03 22:54:53.660544,2.6,74.3,88.7,24.8,0.0,8.7,48.0,0.0,171.7,0.0,145.4
2020-07-03 22:54:54.381052,2.6,74.3,88.7,24.9,0.0,8.7,48.0,0.0,173.2,0.1,147.0
2020-07-03 22:54:55.061901,2.6,74.3,88.8,25.0,0.0,8.7,48.0,0.1,174.4,0.1,148.2
2020-07-03 22:54:55.836886,2.6,74.3,88.6,25.1,0.0,8.7,48.0,0.2,176.2,0.1,149.8
2020-07-03 22:54:56.561406,2.6,74.3,88.6,25.1,0.0,8.7,48.0,0.3,177.2,0.1,150.6
2020-07-03 22:54:57.262091,2.6,74.3,88.6,25.0,0.0,8.7,48.0,0.3,177.9,0.0,151.4
2020-07-03 22:54:58.119971,2.6,74.3,88.5,25.0,0.0,7.0,48.0,0.4,178.5,0.0,152.0
2020-07-03 22:54:58.918325,2.6,74.3,88.8,24.9,0.0,7.0,48.0,0.4,178.8,0.1,152.5
2020-07-03 22:54:59.760830,2.6,74.3,88.7,25.0,0.0,7.0,48.0,0.4,179.1,0.1,153.0
2020-07-03 22:55:00.541458,2.6,74.3,89.0,24.9,0.0,7.0,48.0,0.4,179.6,0.0,153.3
2020-07-03 22:55:01.360340,2.6,74.3,88.9,24.9,0.0,7.0,48.0,0.5,179.7,0.0,153.5
2020-07-03 22:55:02.970824,2.6,74.3,89.0,24.7,0.0,7.0,48.0,0.5,179.9,0.0,153.9
2020-07-03 22:55:03.481329,2.6,74.3,88.9,24.5,0.0,6.3,48.0,0.5,180.0,0.0,154.0
2020-07-03 22:55:04.101858,2.6,74.3,88.8,24.6,0.0,6.3,48.0,0.4,180.1,0.0,154.2
2020-07-03 22:55:05.219980,2.6,74.3,88.8,90.2,1.1,6.3,48.0,0.2,180.3,0.1,154.3
2020-07-03 22:55:05.941696,2.6,74.3,88.9,90.2,9.0,6.3,48.0,6553.2,169.8,0.0,29.7
2020-07-03 22:55:06.419899,2.6,74.3,89.0,90.2,10.7,6.3,48.0,6552.8,163.7,0.1,26.3
2020-07-03 22:55:07.176586,2.6,74.3,89.1,35.2,8.3,6.3,48.0,6552.7,158.8,0.0,114.6
2020-07-03 22:55:07.760230,2.6,74.3,89.0,25.4,4.3,7.1,48.0,6552.9,161.5,0.0,133.7
2020-07-03 22:55:08.401489,2.6,74.3,89.1,24.4,2.3,7.1,48.0,6553.1,164.9,0.1,138.6
2020-07-03 22:55:08.920456,2.6,74.3,89.0,24.4,1.4,7.1,48.0,6553.3,166.3,0.0,141.3
2020-07-03 22:55:09.441436,2.6,74.3,89.0,24.7,0.8,7.1,48.0,6553.4,168.6,0.0,142.5
2020-07-03 22:55:10.101947,2.6,74.3,89.0,24.8,0.4,7.1,48.0,0.0,170.8,0.1,145.3
2020-07-03 22:55:10.780662,2.6,74.3,89.0,24.9,0.0,7.1,48.0,0.0,173.2,0.0,146.9
2020-07-03 22:55:11.421926,2.6,74.3,88.9,25.0,0.0,8.2,48.0,0.1,174.6,0.0,148.3
2020-07-03 22:55:12.120110,2.6,74.3,89.0,25.0,0.0,8.2,48.0,0.2,175.7,0.0,149.3
2020-07-03 22:55:12.580108,2.6,74.3,88.9,25.1,0.0,8.2,48.0,0.2,176.5,0.1,150.1
2020-07-03 22:55:13.280552,2.6,74.3,88.7,25.0,0.0,8.2,48.0,0.3,177.4,0.1,150.8
2020-07-03 22:55:14.200879,2.6,74.3,89.0,25.0,0.0,8.2,48.0,0.3,178.1,0.1,151.6
2020-07-03 22:55:15.619932,2.6,74.3,89.0,25.0,0.0,8.2,48.0,0.4,178.9,0.1,152.6
2020-07-03 22:55:16.262092,2.6,74.3,89.0,24.9,0.0,6.7,48.0,0.4,179.4,0.1,153.0
2020-07-03 22:55:16.921265,2.6,74.3,88.8,24.9,0.0,6.7,48.0,0.4,179.4,0.0,153.2
2020-07-03 22:55:17.881431,2.6,74.3,88.9,24.7,0.0,6.7,48.0,0.5,179.7,0.1,153.4
2020-07-03 22:55:19.060507,2.6,74.3,89.0,24.7,0.0,6.7,48.0,0.5,180.0,0.0,153.9
2020-07-03 22:55:19.959797,2.6,74.3,89.1,24.7,0.0,6.7,48.0,0.5,180.1,0.0,154.1
2020-07-03 22:55:20.599675,2.6,74.3,88.8,24.6,0.0,6.7,48.0,0.5,180.2,0.1,154.2
2020-07-03 22:55:21.261908,2.6,74.3,88.8,24.6,0.0,6.3,48.0,0.5,180.3,0.1,154.3
2020-07-03 22:55:21.800856,2.6,74.3,89.1,90.2,2.0,6.3,48.0,0.1,180.3,0.1,65.5
2020-07-03 22:55:22.602886,2.6,74.3,89.0,90.2,8.4,6.3,48.0,6553.3,171.0,0.0,30.6
2020-07-03 22:55:23.211043,2.6,74.3,88.9,90.2,11.2,6.3,48.0,6552.7,163.2,0.0,25.1
2020-07-03 22:55:24.131165,2.6,74.3,88.6,28.6,6.5,6.3,48.0,6552.7,159.0,0.1,127.3
2020-07-03 22:55:25.059822,2.6,74.3,88.8,24.4,2.0,8.0,48.0,6553.1,165.0,0.1,139.7
2020-07-03 22:55:25.800114,2.6,74.3,88.8,24.5,1.0,8.0,48.0,6553.3,167.7,0.0,142.4
2020-07-03 22:55:26.581920,2.6,74.3,88.8,24.7,0.4,8.0,48.0,0.0,170.9,0.1,145.3
2020-07-03 22:55:27.064846,2.6,74.3,88.7,24.9,0.0,8.0,48.0,0.0,172.6,0.0,146.1
2020-07-03 22:55:28.100752,2.6,74.3,89.0,25.0,0.0,8.0,48.0,0.1,174.7,0.0,148.7
2020-07-03 22:55:28.760108,2.6,74.3,88.9,25.1,0.0,8.0,48.0,0.2,175.8,0.1,149.6
2020-07-03 22:55:29.921601,2.6,74.3,88.8,25.0,0.0,7.6,48.0,0.3,177.5,0.0,151.1
2020-07-03 22:55:30.403020,2.6,74.3,88.8,25.0,0.0,7.6,48.0,0.3,177.9,0.0,151.4
2020-07-03 22:55:31.201987,2.6,74.3,88.6,25.0,0.0,7.6,48.0,0.3,178.3,0.1,152.2
2020-07-03 22:55:31.919641,2.6,74.3,88.6,25.0,0.0,7.6,48.0,0.3,178.9,0.1,152.5
2020-07-03 22:55:32.620531,2.6,74.3,88.7,24.9,0.0,7.6,48.0,0.4,179.1,0.0,152.9
2020-07-03 22:55:33.440680,2.6,74.3,88.8,24.9,0.0,7.6,48.0,0.4,179.5,0.0,153.2
2020-07-03 22:55:34.119945,2.6,74.3,88.8,24.8,0.0,6.5,48.0,0.5,179.7,0.1,153.4
