TimeString,AIT-031,AIT-031-T,AIT-032,DPT-035,FIT-044,FT-043,P-008-PV,PT-020,PT-021,PT-022,PT-023
2020-07-04 01:01:28.985160,2.6,75.5,88.6,25.6,0.0,8.0,48.0,0.0,171.1,0.0,144.5
2020-07-04 01:01:29.485280,2.6,75.5,88.6,25.7,0.0,8.0,48.0,0.0,172.4,0.1,145.2
2020-07-04 01:01:29.924902,2.6,75.4,88.6,25.8,0.0,8.0,48.0,0.0,173.6,0.1,146.6
2020-07-04 01:01:30.585657,2.6,75.4,88.8,25.8,0.0,8.0,48.0,0.1,174.8,0.0,147.9
2020-07-04 01:01:31.064765,2.6,75.4,88.6,25.9,0.0,8.0,48.0,0.2,175.6,0.0,148.4
2020-07-04 01:01:31.905241,2.6,75.4,88.7,25.9,0.0,7.6,48.0,0.3,176.7,0.1,149.6
2020-07-04 01:01:32.305170,2.6,75.4,88.6,25.9,0.0,7.6,48.0,0.3,177.4,0.0,150.0
2020-07-04 01:01:32.865299,2.6,75.4,88.6,25.9,0.0,7.6,48.0,0.3,177.6,0.0,150.6
2020-07-04 01:01:33.264400,2.6,75.4,88.6,25.8,0.0,7.6,48.0,0.3,178.1,0.0,151.1
2020-07-04 01:01:33.670756,2.6,75.4,88.6,25.9,0.0,7.6,48.0,0.3,178.3,0.0,151.2
2020-07-04 01:01:34.285036,2.6,75.4,88.6,25.9,0.0,7.6,48.0,0.4,178.6,0.1,151.5
2020-07-04 01:01:34.784217,2.6,75.4,88.6,25.8,0.0,7.6,48.0,0.4,178.8,0.1,151.9
2020-07-04 01:01:35.604963,2.6,75.4,88.8,25.7,0.0,7.6,48.0,0.4,179.1,0.0,152.1
2020-07-04 01:01:36.005253,2.6,75.4,88.6,25.7,0.0,6.5,48.0,0.4,179.4,0.0,152.3
2020-07-04 01:01:36.404771,2.6,75.4,88.8,25.7,0.0,6.5,48.0,0.4,179.4,0.1,152.4
2020-07-04 01:01:36.825691,2.6,75.4,88.6,25.7,0.0,6.5,48.0,0.5,179.6,0.1,152.5
2020-07-04 01:01:37.295222,2.6,75.4,88.6,25.6,0.0,6.5,48.0,0.4,179.5,0.1,152.6
2020-07-04 01:01:38.287207,2.6,75.5,88.5,25.5,0.0,6.5,48.0,0.4,179.8,0.0,152.9
2020-07-04 01:01:38.745623,2.6,75.5,88.5,25.5,0.0,6.5,48.0,0.5,179.8,0.0,153.0
2020-07-04 01:01:39.564918,2.6,75.5,88.6,25.4,0.0,6.5,48.0,0.5,180.1,0.1,153.1
2020-07-04 01:01:40.287337,2.6,75.5,88.6,25.4,0.0,6.5,48.0,0.5,180.0,0.1,153.3
2020-07-04 01:01:40.965997,2.6,75.5,88.6,90.2,5.3,6.5,48.0,6553.5,176.0,0.1,37.8
2020-07-04 01:01:41.585257,2.6,75.5,88.5,90.2,10.0,6.3,48.0,6553.0,166.8,0.1,26.4
2020-07-04 01:01:41.984792,2.6,75.5,88.6,90.2,11.3,6.3,48.0,6552.7,160.1,0.1,24.7
2020-07-04 01:01:42.464638,2.6,75.4,88.6,37.8,8.5,6.3,48.0,6552.7,158.8,0.0,107.6
2020-07-04 01:01:43.105194,2.6,75.4,88.6,26.8,4.9,6.3,48.0,6552.9,160.6,0.1,132.3
2020-07-04 01:01:43.765499,2.6,75.5,87.5,25.3,2.3,6.3,48.0,6553.1,164.1,0.0,137.5
2020-07-04 01:01:44.266861,2.6,75.5,87.4,25.3,1.5,6.3,48.0,6553.2,166.4,0.0,139.7
2020-07-04 01:01:44.905358,2.6,75.5,87.5,25.5,0.7,8.7,48.0,6553.4,168.8,0.1,142.5
2020-07-04 01:01:45.685321,2.6,75.5,87.4,25.6,0.0,8.7,48.0,0.0,171.0,0.0,144.5
2020-07-04 01:01:46.444774,2.6,75.5,87.3,25.7,0.0,8.7,48.0,0.0,173.5,0.1,146.7
2020-07-04 01:01:47.504928,2.6,75.5,87.3,25.8,0.0,8.7,48.0,0.1,175.1,0.1,147.8
2020-07-04 01:01:48.224195,2.6,75.4,87.4,25.8,0.0,8.7,48.0,0.2,176.2,0.1,149.2
2020-07-04 01:01:49.104816,2.6,75.4,87.3,25.9,0.0,7.2,48.0,0.3,177.6,0.1,150.2
2020-07-04 01:01:49.924123,2.6,75.5,87.3,25.8,0.0,7.2,48.0,0.3,178.1,0.1,150.7
2020-07-04 01:01:50.865209,2.6,75.4,87.4,25.8,0.0,7.2,48.0,0.4,178.6,0.1,151.5
2020-07-04 01:01:51.666320,2.6,75.5,87.5,25.7,0.0,7.2,48.0,0.4,178.9,0.1,151.8
2020-07-04 01:01:52.285234,2.6,75.5,87.3,25.7,0.0,7.2,48.0,0.4,179.3,0.1,152.3
2020-07-04 01:01:52.825396,2.6,75.4,87.4,25.7,0.0,7.2,48.0,0.5,179.4,0.0,152.4
2020-07-04 01:01:53.425493,2.6,75.4,87.5,25.6,0.0,7.2,48.0,0.5,179.4,0.0,152.7
2020-07-04 01:01:53.965188,2.6,75.5,87.5,25.6,0.0,6.4,48.0,0.4,179.6,0.0,152.6
2020-07-04 01:01:54.805261,2.6,75.5,87.4,25.5,0.0,6.4,48.0,0.5,179.9,0.0,152.9
2020-07-04 01:01:55.425135,2.6,75.5,87.5,25.4,0.0,6.4,48.0,0.4,179.9,0.0,153.0
2020-07-04 01:01:55.884619,2.6,75.5,87.5,25.4,0.0,6.4,48.0,0.5,180.0,0.1,153.1
2020-07-04 01:01:56.585586,2.6,75.5,87.6,25.4,0.0,6.4,48.0,0.5,180.0,0.1,153.2
2020-07-04 01:01:57.405309,2.6,75.5,87.5,90.2,5.4,6.4,48.0,6553.5,177.5,0.0,37.2
2020-07-04 01:01:58.764454,2.6,75.5,87.6,56.0,10.5,6.8,48.0,6552.7,158.5,0.0,26.9
2020-07-04 01:01:59.325287,2.6,75.5,90.5,29.1,6.3,6.8,48.0,6552.8,159.0,0.0,126.5
2020-07-04 01:02:00.325376,2.6,75.5,90.5,25.2,2.2,6.8,48.0,6553.1,164.5,0.1,137.6
2020-07-04 01:02:00.884808,2.6,75.5,90.5,25.3,1.2,6.8,48.0,6553.3,167.3,0.1,140.5
2020-07-04 01:02:01.325326,2.6,75.5,89.7,25.5,0.8,6.8,48.0,6553.4,168.6,0.1,141.5
2020-07-04 01:02:01.784557,2.6,75.5,89.9,25.5,0.5,6.8,48.0,6553.5,170.6,0.0,143.6
2020-07-04 01:02:02.287898,2.6,75.5,89.8,25.7,0.0,6.8,48.0,0.0,171.7,0.0,144.6
2020-07-04 01:02:02.946694,2.6,75.5,89.9,25.8,0.0,8.4,48.0,0.0,173.1,0.0,146.8
2020-07-04 01:02:03.805032,2.6,75.4,89.9,25.8,0.0,8.4,48.0,0.1,175.1,0.1,147.9
2020-07-04 01:02:04.445763,2.6,75.4,89.8,25.9,0.0,8.4,48.0,0.2,176.0,0.1,148.8
2020-07-04 01:02:05.225452,2.6,75.4,89.8,25.8,0.0,8.4,48.0,0.3,177.1,0.1,150.0
2020-07-04 01:02:06.043977,2.6,75.4,89.8,25.9,0.0,8.4,48.0,0.3,177.8,0.1,150.8
2020-07-04 01:02:06.665991,2.6,75.4,89.8,25.9,0.0,8.4,48.0,0.3,178.2,0.0,151.2
2020-07-04 01:02:07.304243,2.6,75.4,90.2,25.8,0.0,6.8,48.0,0.4,178.6,0.0,151.5
2020-07-04 01:02:07.786100,2.6,75.4,90.1,25.8,0.0,6.8,48.0,0.4,178.7,0.1,151.8
2020-07-04 01:02:08.525523,2.6,75.5,90.1,25.6,0.0,6.8,48.0,0.4,179.0,0.1,152.2
2020-07-04 01:02:09.205205,2.6,75.5,89.9,25.7,0.0,6.8,48.0,0.4,179.3,0.0,152.3
2020-07-04 01:02:10.288168,2.6,75.5,89.8,25.6,0.0,6.8,48.0,0.4,179.7,0.0,152.8
2020-07-04 01:02:11.324571,2.6,75.5,89.8,25.5,0.0,6.8,48.0,0.5,179.8,0.0,152.9
2020-07-04 01:02:12.485308,2.6,75.4,89.8,25.4,0.0,6.3,48.0,0.5,179.9,0.0,153.1
2020-07-04 01:02:13.327092,2.6,75.5,89.8,25.3,0.0,6.3,48.0,0.5,180.1,0.0,153.3
2020-07-04 01:02:13.904587,2.6,75.5,89.8,90.2,4.9,6.3,48.0,6553.5,173.6,0.0,82.2
2020-07-04 01:02:14.665833,2.6,75.5,89.9,90.2,10.4,6.3,48.0,6552.8,165.2,0.0,26.2
2020-07-04 01:02:15.086367,2.6,75.5,89.8,90.2,11.4,6.3,48.0,6552.6,160.4,0.1,24.6
2020-07-04 01:02:15.685872,2.6,75.4,90.3,32.2,7.2,6.3,48.0,6552.8,158.7,0.0,110.9
2020-07-04 01:02:16.263796,2.6,75.5,90.3,25.8,3.9,7.5,48.0,6552.9,161.1,0.1,132.7
2020-07-04 01:02:16.664490,2.6,75.4,90.3,25.3,2.5,7.5,48.0,6553.1,164.2,0.0,137.6
2020-07-04 01:02:17.085804,2.6,75.4,90.3,25.3,1.7,7.5,48.0,6553.2,165.6,0.1,139.2
2020-07-04 01:02:17.703853,2.6,75.4,89.3,25.3,0.9,7.5,48.0,6553.4,168.1,0.0,141.6
2020-07-04 01:02:18.224132,2.6,75.5,89.5,25.6,0.5,7.5,48.0,6553.5,170.4,0.0,143.6
2020-07-04 01:02:18.767525,2.6,75.5,89.2,25.6,0.0,7.5,48.0,0.0,171.2,0.0,144.5
2020-07-04 01:02:19.172320,2.6,75.5,89.2,25.7,0.0,7.5,48.0,0.0,172.9,0.0,146.1
2020-07-04 01:02:19.626363,2.6,75.5,89.1,25.8,0.0,7.5,48.0,0.1,173.7,0.0,146.8
2020-07-04 01:02:20.045238,2.6,75.5,89.3,25.8,0.0,7.9,48.0,0.1,174.9,0.0,147.9
2020-07-04 01:02:20.886065,2.6,75.5,89.2,25.9,0.0,7.9,48.0,0.2,175.9,0.0,148.8
2020-07-04 01:02:21.285509,2.6,75.5,89.3,25.9,0.0,7.9,48.0,0.3,176.7,0.0,149.3
2020-07-04 01:02:21.685347,2.6,75.5,89.3,25.9,0.0,7.9,48.0,0.3,177.1,0.1,149.9
2020-07-04 01:02:22.086987,2.6,75.5,89.5,25.9,0.0,7.9,48.0,0.3,177.4,0.0,150.3
2020-07-04 01:02:22.584876,2.6,75.5,89.3,25.9,0.0,7.9,48.0,0.3,177.9,0.0,150.8
2020-07-04 01:02:23.453565,2.6,75.5,89.5,25.9,0.0,7.9,48.0,0.3,178.3,0.1,151.2
2020-07-04 01:02:24.065026,2.6,75.5,89.0,25.7,0.0,7.9,48.0,0.4,178.7,0.1,151.5
2020-07-04 01:02:24.681368,2.6,75.5,89.0,25.7,0.0,7.9,48.0,0.3,178.8,0.0,152.0
2020-07-04 01:02:25.308059,2.6,75.5,89.0,25.7,0.0,6.6,48.0,0.4,179.1,0.0,152.2
2020-07-04 01:02:25.909198,2.6,75.5,89.5,25.7,0.0,6.6,48.0,0.4,179.4,0.1,152.3
2020-07-04 01:02:27.305437,2.6,75.5,89.5,25.6,0.0,6.6,48.0,0.5,179.5,0.0,152.5
2020-07-04 01:02:27.765523,2.6,75.5,89.5,25.5,0.0,6.6,48.0,0.4,179.8,0.0,152.9
2020-07-04 01:02:28.286021,2.6,75.5,89.3,25.4,0.0,6.6,48.0,0.5,179.8,0.1,153.0
2020-07-04 01:02:28.726591,2.6,75.5,89.2,25.4,0.0,6.6,48.0,0.5,179.9,0.1,153.1
2020-07-04 01:02:29.295604,2.6,75.5,89.5,25.4,0.0,6.6,48.0,0.5,179.9,0.0,153.2
2020-07-04 01:02:29.845888,2.6,75.5,89.2,25.4,0.0,6.6,48.0,0.5,180.0,0.1,153.2
2020-07-04 01:02:30.466613,2.6,75.5,89.5,90.2,5.9,6.2,48.0,6553.5,175.4,0.0,36.6
2020-07-04 01:02:30.984208,2.6,75.5,89.4,90.2,9.3,6.2,48.0,6553.2,166.5,0.1,30.3
2020-07-04 01:02:32.165935,2.6,75.5,89.2,90.2,11.4,6.2,48.0,6552.7,159.7,0.0,24.6
2020-07-04 01:02:32.624215,2.6,75.5,89.2,26.6,4.8,6.2,48.0,6552.9,160.7,0.1,132.6
2020-07-04 01:02:33.065511,2.6,75.5,89.1,25.4,2.9,6.2,48.0,6553.0,163.7,0.1,135.6
2020-07-04 01:02:33.505049,2.6,75.5,88.2,25.2,1.9,6.2,48.0,6553.2,165.1,0.0,139.2
2020-07-04 01:02:33.985008,2.6,75.5,88.3,25.4,1.1,8.4,48.0,6553.4,167.8,0.0,140.5
2020-07-04 01:02:34.405648,2.6,75.5,88.3,25.5,0.7,8.4,48.0,6553.4,168.9,0.0,142.7
2020-07-04 01:02:35.185484,2.6,75.5,88.2,25.6,0.1,8.4,48.0,0.0,171.0,0.1,144.6
2020-07-04 01:02:36.145927,2.6,75.5,88.3,25.7,0.0,8.4,48.0,0.1,174.1,0.1,146.7
2020-07-04 01:02:36.645635,2.6,75.5,88.2,25.9,0.0,8.4,48.0,0.2,174.7,0.1,147.9
2020-07-04 01:02:37.105173,2.6,75.5,88.1,25.9,0.0,8.4,48.0,0.2,175.8,0.1,148.3
2020-07-04 01:02:37.803973,2.6,75.5,88.2,25.9,0.0,8.4,48.0,0.2,176.7,0.0,149.3
2020-07-04 01:02:38.385535,2.6,75.5,88.2,25.9,0.0,7.4,48.0,0.3,177.4,0.1,150.0
2020-07-04 01:02:39.005735,2.6,75.5,88.3,25.9,0.0,7.4,48.0,0.3,177.9,0.1,150.6
2020-07-04 01:02:39.625211,2.6,75.5,88.6,25.9,0.0,7.4,48.0,0.3,178.3,0.0,151.1
2020-07-04 01:02:40.185108,2.6,75.5,88.6,25.8,0.0,7.4,48.0,0.4,178.5,0.0,151.5
2020-07-04 01:02:40.844711,2.6,75.5,88.6,25.7,0.0,7.4,48.0,0.4,178.8,0.0,151.9
2020-07-04 01:02:41.785560,2.6,75.5,88.6,25.7,0.0,7.4,48.0,0.5,179.1,0.0,152.2
2020-07-04 01:02:42.627688,2.6,75.5,88.6,25.6,0.0,7.4,48.0,0.4,179.4,0.1,152.5
2020-07-04 01:02:43.405654,2.6,75.5,88.8,25.6,0.0,6.4,48.0,0.4,179.6,0.0,152.6
2020-07-04 01:02:44.245269,2.6,75.4,88.8,25.5,0.0,6.4,48.0,0.5,179.7,0.0,152.9
2020-07-04 01:02:44.966035,2.6,75.5,88.7,25.5,0.0,6.4,48.0,0.5,179.9,0.0,153.0
2020-07-04 01:02:45.745199,2.6,75.4,88.6,25.4,0.0,6.4,48.0,0.5,180.0,0.1,153.2
2020-07-04 01:02:47.605463,2.6,75.5,88.6,90.2,9.6,6.4,48.0,6553.1,167.9,0.1,30.3
2020-07-04 01:02:48.048009,2.6,75.5,88.7,90.2,11.3,6.5,48.0,6552.7,160.7,0.0,24.6
2020-07-04 01:02:48.784943,2.6,75.5,88.7,33.3,7.5,6.5,48.0,6552.7,159.0,0.1,110.4
2020-07-04 01:02:49.824450,2.6,75.5,87.3,25.3,2.6,6.5,48.0,6553.1,163.1,0.1,137.7
2020-07-04 01:02:51.004901,2.6,75.4,87.3,25.5,0.7,6.5,48.0,6553.4,169.7,0.1,142.6
2020-07-04 01:02:52.104018,2.6,75.4,87.3,25.7,0.0,8.7,48.0,0.0,172.5,0.1,145.3
2020-07-04 01:02:52.785466,2.6,75.4,87.4,25.8,0.0,8.7,48.0,0.0,174.0,0.1,147.3
2020-07-04 01:02:53.585813,2.6,75.4,87.3,25.9,0.0,8.7,48.0,0.2,175.6,0.0,148.5
2020-07-04 01:02:54.366234,2.6,75.4,87.3,25.8,0.0,8.7,48.0,0.3,176.5,0.0,149.6
2020-07-04 01:02:55.007761,2.6,75.4,87.2,25.9,0.0,8.7,48.0,0.3,177.6,0.0,150.3
2020-07-04 01:02:55.605046,2.6,75.4,86.9,25.8,0.0,8.7,48.0,0.3,177.9,0.1,150.7
2020-07-04 01:02:56.245926,2.6,75.4,86.8,25.8,0.0,7.0,48.0,0.3,178.2,0.0,151.3
2020-07-04 01:02:56.885150,2.6,75.4,87.0,25.8,0.0,7.0,48.0,0.4,178.7,0.0,151.5
2020-07-04 01:02:57.288343,2.6,75.4,86.7,25.7,0.0,7.0,48.0,0.4,178.9,0.1,151.8
2020-07-04 01:02:57.684418,2.6,75.4,86.6,25.8,0.0,7.0,48.0,0.5,179.1,0.0,152.1
2020-07-04 01:02:58.104841,2.6,75.4,86.8,25.7,0.0,7.0,48.0,0.4,179.3,0.1,152.2
2020-07-04 01:02:58.545038,2.6,75.4,86.8,25.7,0.0,7.0,48.0,0.4,179.3,0.0,152.4
2020-07-04 01:02:59.025118,2.6,75.5,86.7,25.7,0.0,7.0,48.0,0.5,179.4,0.1,152.5
2020-07-04 01:02:59.523727,2.6,75.5,86.8,25.5,0.0,7.0,48.0,0.4,179.6,0.1,152.6
2020-07-04 01:02:59.944260,2.6,75.5,86.8,25.6,0.0,7.0,48.0,0.4,179.6,0.1,152.7
2020-07-04 01:03:00.424773,2.6,75.5,86.8,25.6,0.0,7.0,48.0,0.5,179.6,0.0,152.9
2020-07-04 01:03:00.845271,2.6,75.5,86.8,25.5,0.0,6.3,48.0,0.5,179.8,0.0,152.9
2020-07-04 01:03:01.288564,2.6,75.5,86.7,25.5,0.0,6.3,48.0,0.5,179.9,0.1,152.9
2020-07-04 01:03:01.686456,2.6,75.5,86.8,25.4,0.0,6.3,48.0,0.5,179.9,0.1,153.1
2020-07-04 01:03:02.084808,2.6,75.5,86.8,25.4,0.0,6.3,48.0,0.5,179.9,0.0,153.1
2020-07-04 01:03:02.566165,2.6,75.5,86.6,25.3,0.0,6.3,48.0,0.5,180.0,0.0,153.3
2020-07-04 01:03:03.524769,2.6,75.5,86.9,90.2,5.9,6.3,48.0,6553.5,174.0,0.0,36.6
2020-07-04 01:03:04.125767,2.6,75.5,87.1,90.2,9.9,6.3,48.0,6553.0,165.4,0.1,26.6
2020-07-04 01:03:04.645330,2.6,75.5,87.1,90.2,11.5,6.3,48.0,6552.6,162.0,0.1,24.7
2020-07-04 01:03:05.126452,2.6,75.5,87.6,33.3,7.5,7.1,48.0,6552.7,158.7,0.1,111.5
2020-07-04 01:03:05.544999,2.6,75.5,90.3,27.0,5.1,7.1,48.0,6552.9,161.0,0.1,126.7
2020-07-04 01:03:05.985549,2.6,75.5,90.3,25.4,3.2,7.1,48.0,6553.0,162.7,0.0,135.8
2020-07-04 01:03:06.384908,2.6,75.5,90.5,25.3,2.2,7.1,48.0,6553.1,164.0,0.1,137.7
2020-07-04 01:03:07.004932,2.6,75.5,90.5,25.3,1.1,7.1,48.0,6553.3,166.7,0.1,140.5
2020-07-04 01:03:07.525165,2.6,75.5,90.5,25.5,0.7,7.1,48.0,6553.4,169.2,0.1,142.6
2020-07-04 01:03:08.464688,2.6,75.5,90.4,25.7,0.0,7.1,48.0,0.0,172.1,0.1,145.2
2020-07-04 01:03:08.986587,2.6,75.5,90.4,25.7,0.0,8.2,48.0,0.1,173.7,0.0,146.1
2020-07-04 01:03:09.404945,2.6,75.5,90.4,25.9,0.0,8.2,48.0,0.1,174.2,0.1,147.3
2020-07-04 01:03:09.805426,2.6,75.5,90.5,25.8,0.0,8.2,48.0,0.2,174.9,0.0,147.9
2020-07-04 01:03:10.244650,2.6,75.5,90.3,25.9,0.0,8.2,48.0,0.2,175.9,0.0,148.7
2020-07-04 01:03:10.725826,2.6,75.5,90.4,25.9,0.0,8.2,48.0,0.2,176.2,0.0,149.3
2020-07-04 01:03:11.145884,2.6,75.5,90.7,25.9,0.0,8.2,48.0,0.3,176.9,0.0,150.1
2020-07-04 01:03:11.744393,2.6,75.5,90.9,25.9,0.0,8.2,48.0,0.3,177.6,0.0,150.6
2020-07-04 01:03:12.405678,2.6,75.5,90.8,25.8,0.0,8.2,48.0,0.3,178.2,0.0,150.9
2020-07-04 01:03:13.086036,2.6,75.6,90.8,25.8,0.0,8.2,48.0,0.4,178.4,0.0,151.4
2020-07-04 01:03:13.525786,2.6,75.6,90.6,25.7,0.0,8.2,48.0,0.4,178.6,0.0,151.5
2020-07-04 01:03:14.066646,2.6,75.5,90.7,25.8,0.0,6.7,48.0,0.4,178.9,0.0,151.9
2020-07-04 01:03:14.654817,2.6,75.5,90.6,25.7,0.0,6.7,48.0,0.4,179.1,0.0,152.1
2020-07-04 01:03:15.145253,2.6,75.5,90.7,25.6,0.0,6.7,48.0,0.4,179.4,0.0,152.3
2020-07-04 01:03:15.584270,2.6,75.5,90.7,25.6,0.0,6.7,48.0,0.4,179.4,0.1,152.4
2020-07-04 01:03:16.153501,2.6,75.5,90.6,25.6,0.0,6.7,48.0,0.5,179.5,0.0,152.7
2020-07-04 01:03:16.625371,2.6,75.5,90.6,25.6,0.0,6.7,48.0,0.4,179.7,0.1,152.7
2020-07-04 01:03:17.085823,2.6,75.5,90.6,25.5,0.0,6.7,48.0,0.5,179.8,0.1,152.9
2020-07-04 01:03:17.724682,2.6,75.5,90.6,25.5,0.0,6.7,48.0,0.4,179.8,0.0,153.0
2020-07-04 01:03:18.445775,2.6,75.5,90.6,25.5,0.0,6.7,48.0,0.5,180.0,0.1,153.1
2020-07-04 01:03:19.165813,2.6,75.5,90.7,25.3,0.0,6.3,48.0,0.5,180.0,0.0,153.3
2020-07-04 01:03:19.665809,2.6,75.5,91.0,90.2,1.1,6.3,48.0,0.2,180.0,0.1,85.2
2020-07-04 01:03:20.385397,2.6,75.5,91.0,90.2,8.2,6.3,48.0,6553.3,171.0,0.0,36.5
2020-07-04 01:03:20.947304,2.6,75.5,91.0,90.2,10.9,6.3,48.0,6552.8,163.3,0.0,24.5
2020-07-04 01:03:21.345404,2.6,75.5,91.0,50.3,10.3,6.3,48.0,6552.7,158.8,0.0,27.9
2020-07-04 01:03:21.904443,2.6,75.5,91.3,29.7,6.6,6.3,48.0,6552.8,159.1,0.0,126.5
2020-07-04 01:03:22.368183,2.6,75.5,91.3,25.7,3.7,6.3,48.0,6553.0,162.0,0.0,132.7
2020-07-04 01:03:22.788122,2.6,75.5,91.3,25.3,2.4,8.0,48.0,6553.1,163.5,0.1,137.6
2020-07-04 01:03:23.229728,2.6,75.5,91.3,25.3,1.6,8.0,48.0,6553.2,166.3,0.0,139.2
2020-07-04 01:03:23.624458,2.6,75.5,91.3,25.4,1.1,8.0,48.0,6553.3,167.7,0.0,141.5
2020-07-04 01:03:24.085915,2.6,75.5,91.4,25.5,0.7,8.0,48.0,6553.4,169.3,0.0,142.7
2020-07-04 01:03:24.725644,2.6,75.5,91.4,25.6,0.0,8.0,48.0,0.0,171.9,0.0,144.5
2020-07-04 01:03:25.124609,2.6,75.5,91.3,25.7,0.0,8.0,48.0,0.0,172.6,0.0,145.3
2020-07-04 01:03:25.725663,2.6,75.5,91.4,25.8,0.0,8.0,48.0,0.1,174.0,0.1,146.8
2020-07-04 01:03:26.505533,2.6,75.5,91.3,25.9,0.0,8.0,48.0,0.2,175.1,0.1,148.3
2020-07-04 01:03:26.925291,2.6,75.5,91.3,25.9,0.0,7.6,48.0,0.2,176.1,0.1,148.8
2020-07-04 01:03:27.506661,2.6,75.5,90.6,25.9,0.0,7.6,48.0,0.3,176.9,0.1,149.4
